customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID0704,Female,0,Yes,No,57,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),83.63,7016.09,Yes
ID0705,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,71.22,1596.9,Yes
ID0706,Male,1,No,Yes,18,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,57.65,4429.17,Yes
ID0707,Female,0,Yes,Yes,38,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,43.25,290.28,Yes
ID0708,Female,1,No,No,50,No,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,112.73,6138.33,Yes
ID0709,Female,1,No,Yes,8,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,130.6,4690.21,Yes
ID0710,Female,1,No,Yes,41,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,63.27,5043.15,No
ID0711,Male,0,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),68.53,509.58,No
ID0712,Female,0,Yes,Yes,69,No,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,92.41,1768.19,Yes
ID0713,Male,0,No,Yes,44,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,102.55,688.2,No
ID0714,Female,0,No,No,64,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,69.58,2383.41,No
ID0715,Female,1,No,Yes,29,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),121.39,5057.76,No
ID0716,Female,1,Yes,No,28,No,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),86.55,4573.86,No
ID0717,Male,1,No,No,11,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.48,4936.97,Yes
ID0718,Female,0,Yes,No,65,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,95.3,4440.08,No
ID0719,Female,1,Yes,No,19,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,126.22,2257.92,Yes
ID0720,Female,0,No,No,9,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),110.24,2032.6,Yes
ID0721,Female,1,No,Yes,27,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),34.03,1183.76,No
ID0722,Male,0,Yes,Yes,34,No,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),63.55,6808.65,Yes
ID0723,Female,0,No,No,44,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.52,4971.18,No
ID0724,Male,1,Yes,No,68,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.76,1574.43,Yes
ID0725,Male,1,Yes,Yes,15,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,100.71,1500.94,Yes
ID0726,Male,1,No,No,51,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),113.44,6997.97,No
ID0727,Male,1,No,No,13,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,103.86,5968.56,No
ID0728,Male,0,Yes,No,49,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),129.91,5310.24,Yes
ID0729,Male,1,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),57.52,3315.22,No
ID0730,Female,1,Yes,Yes,56,No,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,118.36,2170.6,Yes
ID0731,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,107.42,7838.65,No
ID0732,Male,0,No,No,37,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),66.57,6399.18,Yes
ID0733,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,104.14,2485.05,Yes
ID0734,Female,1,No,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,40.5,6796.75,Yes
ID0735,Female,0,No,No,29,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),109.71,6096.55,Yes
ID0736,Male,1,No,No,33,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),83.76,2447.93,Yes
ID0737,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),59.51,3470.76,No
ID0738,Male,0,No,Yes,55,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,96.22,1570.02,Yes
ID0739,Male,0,No,Yes,10,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,94.79,978.3,No
ID0740,Female,0,No,No,47,No,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),51.15,5810.81,No
ID0741,Male,1,No,Yes,23,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),33.06,2214.33,Yes
ID0742,Female,1,No,No,21,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.79,6579.46,Yes
ID0743,Female,1,Yes,Yes,13,No,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.51,7966.3,No
ID0744,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.53,706.29,Yes
ID0745,Male,1,Yes,Yes,24,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,123.74,3837.97,Yes
ID0746,Female,1,No,Yes,11,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,83.4,6437.28,No
ID0747,Male,1,Yes,No,17,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.12,6333.7,No
ID0748,Male,0,Yes,No,68,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,74.36,6104.97,No
ID0749,Male,0,No,Yes,47,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),105.34,2858.05,No
ID0750,Female,0,No,No,25,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,50.67,3686.43,No
ID0751,Female,1,No,Yes,21,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,67.47,4801.24,No
ID0752,Male,1,Yes,Yes,12,No,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.05,7795.12,Yes
ID0753,Female,1,Yes,Yes,37,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,31.82,2688.61,No
ID0754,Female,0,No,Yes,42,No,No,No,Yes,No,No internet service,Yes,No,No,One year,Yes,Electronic check,102.96,7393.83,No
ID0755,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),114.38,2228.91,Yes
ID0756,Female,1,Yes,Yes,48,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,70.3,7914.68,Yes
ID0757,Female,0,Yes,Yes,28,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,75.23,5396.07,Yes
ID0758,Male,0,No,No,41,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Electronic check,115.97,3762.73,Yes
ID0759,Male,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,108.33,4946.77,Yes
ID0760,Male,0,Yes,Yes,18,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.09,2253.99,Yes
ID0761,Female,1,No,Yes,71,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,62.71,2266.96,No
ID0762,Female,0,Yes,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),98.56,998.07,Yes
ID0763,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,86.87,1001.99,Yes
ID0764,Female,0,Yes,No,31,No,Yes,No,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,46.38,2847.6,Yes
ID0765,Male,0,Yes,Yes,2,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),61.29,6127.55,Yes
ID0766,Male,1,No,Yes,16,No,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,120.89,4903.96,No
ID0767,Male,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,99.5,911.41,Yes
ID0768,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),129.57,6833.66,Yes
ID0769,Female,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),107.46,4851.79,No
ID0770,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,125.13,7691.75,No
ID0771,Male,0,Yes,No,45,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,51.83,5395.46,No
ID0772,Male,0,Yes,No,34,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,107.91,1484.87,Yes
ID0773,Male,0,No,No,9,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),32.03,3843.88,No
ID0774,Female,1,No,No,8,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),97.74,5224.12,No
ID0775,Female,0,No,Yes,7,No,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),77.39,324.28,No
ID0776,Male,1,No,No,36,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,65.01,218.78,Yes
ID0777,Male,1,Yes,Yes,18,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),117.09,1123.27,Yes
ID0778,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,116.27,2089.14,No
ID0779,Female,1,Yes,Yes,28,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.24,3494.43,Yes
ID0780,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),91.55,3951.77,Yes
ID0781,Male,1,Yes,No,44,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,67.14,1191.41,Yes
ID0782,Male,1,No,Yes,21,Yes,No,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,71.97,5420.78,Yes
ID0783,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,114.03,4810.48,Yes
ID0784,Female,1,No,No,54,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),61.28,2427.26,No
ID0785,Female,0,No,No,54,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,125.24,208.9,No
ID0786,Male,1,No,No,65,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),48.13,714.41,No
ID0787,Male,1,No,Yes,21,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),96.92,3195.38,No
ID0788,Female,1,Yes,Yes,13,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Credit card (automatic),97.87,1317.39,Yes
ID0789,Female,0,No,No,57,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),55.46,3077.86,No
ID0790,Male,1,No,Yes,49,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,62.79,5063.63,No
ID0791,Female,0,No,No,54,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,114.3,4424.17,Yes
ID0792,Female,1,Yes,No,10,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,106.93,1927.28,Yes
ID0793,Male,0,Yes,Yes,53,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,63.23,2817.19,Yes
ID0794,Female,0,Yes,Yes,44,No,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),83.92,4951.84,Yes
ID0795,Male,1,No,Yes,47,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,36.22,6901.74,No
ID0796,Male,1,No,No,53,Yes,No,No,No,No,Yes,No internet service,No,No internet service,One year,No,Mailed check,51.07,6051.38,Yes
ID0797,Male,0,Yes,Yes,46,No,No phone service,DSL,Yes,No,No,No internet service,No,No,Two year,No,Credit card (automatic),79.06,4472.85,Yes
ID0798,Male,1,No,No,13,No,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),38.67,2963.1,Yes
ID0799,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,115.17,2984.9,Yes
ID0800,Male,0,Yes,Yes,24,No,No,No,No internet service,No,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),102.51,7048.39,Yes
ID0801,Male,0,No,No,2,No,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Electronic check,125.3,411.01,Yes
ID0802,Female,0,No,No,14,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,100.03,7906.05,No
ID0803,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,124.97,5349.56,No
ID0804,Male,1,No,No,35,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.0,5481.98,No
ID0805,Female,0,Yes,No,25,No,No,DSL,No,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),90.61,401.17,Yes
ID0806,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),128.66,4884.67,Yes
ID0807,Female,1,Yes,No,17,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,94.85,3930.74,No
ID0808,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),33.1,936.64,No
ID0809,Female,1,Yes,Yes,54,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),103.09,2296.57,No
ID0810,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,121.44,7134.47,No
ID0811,Male,1,Yes,No,29,No,No,No,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,110.34,4445.9,Yes
ID0812,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,88.96,3366.98,No
ID0813,Male,0,Yes,No,25,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,97.79,675.18,Yes
ID0814,Female,0,No,Yes,60,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,130.0,5742.55,Yes
ID0815,Female,1,No,Yes,65,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),39.15,5653.51,Yes
ID0816,Male,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),97.38,4951.93,No
ID0817,Male,1,No,Yes,16,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.61,4132.06,No
ID0818,Male,0,Yes,No,47,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,94.64,3527.89,No
ID0819,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),91.36,4787.83,Yes
ID0820,Male,0,No,Yes,27,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),45.49,1944.81,Yes
ID0821,Male,0,No,Yes,53,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,50.87,7536.94,No
ID0822,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,92.77,4752.47,Yes
ID0823,Female,1,Yes,No,59,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),42.94,2559.41,No
ID0824,Male,1,No,Yes,47,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,56.77,3653.46,Yes
ID0825,Female,0,No,Yes,34,No,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,No,Electronic check,114.35,6465.9,Yes
ID0826,Female,0,No,No,37,No,No,No,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,63.03,1377.76,Yes
ID0827,Male,1,No,No,6,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,79.28,2414.39,Yes
ID0828,Female,1,Yes,Yes,7,No,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),125.05,5469.1,Yes
ID0829,Male,1,Yes,Yes,25,No,Yes,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,52.93,2593.35,Yes
ID0830,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,69.34,6361.75,Yes
ID0831,Male,1,No,No,55,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.24,1131.57,No
ID0832,Male,0,No,No,58,No,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),106.28,6126.21,Yes
ID0833,Male,1,Yes,No,7,No,Yes,No,No,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,121.06,640.97,Yes
ID0834,Female,0,Yes,No,57,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,122.45,200.47,No
ID0835,Male,1,Yes,Yes,12,No,No,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,108.43,7196.96,No
ID0836,Female,1,Yes,No,16,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),53.05,4693.57,No
ID0837,Male,1,No,Yes,43,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),32.5,2880.42,No
ID0838,Male,1,Yes,No,7,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),68.75,1938.49,Yes
ID0839,Female,1,Yes,Yes,51,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,44.29,4974.39,Yes
ID0840,Male,0,Yes,No,32,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),101.74,4122.11,No
ID0841,Male,1,Yes,No,8,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,96.76,7934.61,Yes
ID0842,Female,1,Yes,Yes,72,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),34.43,7868.4,No
ID0843,Male,1,Yes,Yes,45,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),114.49,5117.68,Yes
ID0844,Male,0,Yes,No,59,No,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,55.11,3599.67,Yes
ID0845,Male,1,No,No,4,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,73.64,3981.0,Yes
ID0846,Male,0,No,No,67,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,97.45,5492.57,Yes
ID0847,Female,1,No,No,29,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.36,903.43,Yes
ID0848,Female,1,No,No,29,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),74.56,2694.97,No
ID0849,Male,0,Yes,Yes,28,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.62,695.64,Yes
ID0850,Female,1,No,Yes,44,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.54,680.54,Yes
ID0851,Male,0,No,No,4,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.24,1648.12,Yes
ID0852,Female,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),122.42,3934.49,Yes
ID0853,Male,1,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.75,6300.71,Yes
ID0854,Male,0,No,Yes,56,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,72.77,3936.41,No
ID0855,Male,1,No,No,50,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),100.96,2751.26,Yes
ID0856,Male,1,Yes,Yes,15,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),125.21,751.58,No
ID0857,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),56.96,4448.32,Yes
ID0858,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),74.44,2244.01,Yes
ID0859,Female,0,Yes,No,22,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.38,4958.97,No
ID0860,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),91.57,7820.77,Yes
ID0861,Female,1,Yes,No,59,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),41.16,980.37,Yes
ID0862,Male,1,No,No,71,Yes,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,93.39,1776.78,No
ID0863,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,48.85,3838.44,Yes
ID0864,Female,1,Yes,No,26,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,81.52,7753.04,No
ID0865,Female,1,No,No,25,No,No,No,Yes,No,No,No,No internet service,No internet service,Two year,No,Mailed check,83.43,6198.29,No
ID0866,Male,1,Yes,No,10,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,118.49,7197.0,No
ID0867,Male,1,No,No,45,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,76.7,2737.34,Yes
ID0868,Female,0,No,No,11,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.21,7938.09,Yes
ID0869,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.32,913.37,No
ID0870,Female,1,Yes,No,72,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.29,519.48,Yes
ID0871,Male,0,No,No,68,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),47.26,6860.25,No
ID0872,Female,0,No,Yes,28,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.0,7426.38,Yes
ID0873,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),48.89,816.61,No
ID0874,Male,1,No,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.09,997.07,Yes
ID0875,Female,1,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,77.9,363.07,No
ID0876,Male,1,No,Yes,52,No,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.46,926.6,Yes
ID0877,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Credit card (automatic),66.46,1755.41,No
ID0878,Female,1,No,Yes,60,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,116.06,7764.6,Yes
